ENSGID	NAME	CHR	START	END	TSS
ENSG00000240682	ISY1	3	128846258	128880136	128880136
ENSG00000169714	CNBP	3	128888327	128902765	128902765
ENSG00000181789	COPG1	3	128968449	128996614	128968449
ENSG00000183624	HMCES	3	128997671	129025029	128997671
ENSG00000184897	H1FX	3	129033615	129035120	129035120
ENSG00000172771	EFCAB12	3	129120164	129147494	129147494
ENSG00000129071	MBD4	3	129149787	129158878	129158878
ENSG00000163913	IFT122	3	129158968	129239198	129158968
ENSG00000163914	RHO	3	129247483	129254012	129247483
ENSG00000178804	H1FOO	3	129262057	129270310	129262057
ENSG00000004399	PLXND1	3	129274018	129325661	129325661
ENSG00000172765	TMCC1	3	129366635	129612419	129612419
ENSG00000170893	TRH	3	129693148	129696781	129693148
ENSG00000172752	COL6A5	3	130064359	130203688	130064359
ENSG00000206384	COL6A6	3	130279178	130396999	130279178
ENSG00000196455	PIK3R4	3	130397779	130465673	130465673
ENSG00000017260	ATP2C1	3	130569439	130735556	130569439
ENSG00000034533	ASTE1	3	130732719	130746493	130746493
ENSG00000114670	NEK11	3	130745694	131069309	130745694
ENSG00000198585	NUDT16	3	131100515	131107674	131100515
ENSG00000114686	MRPL3	3	131181056	131221827	131221827
ENSG00000196353	CPNE4	3	131252399	132004254	132004254
ENSG00000014257	ACPP	3	132036211	132087142	132036211
ENSG00000138246	DNAJC13	3	132136370	132257876	132136370
ENSG00000240303	ACAD11	3	132276982	132379567	132379567
ENSG00000113971	NPHP3	3	132276986	132441303	132441303
ENSG00000129048	ACKR4	3	132316081	132337811	132316081
ENSG00000081307	UBA5	3	132373290	132396941	132373290
ENSG00000144868	TMEM108	3	132757235	133116636	132757235
ENSG00000170819	BFSP2	3	133118839	133194066	133118839
ENSG00000091527	CDV3	3	133292574	133309105	133292574
ENSG00000163781	TOPBP1	3	133317019	133380737	133380737
ENSG00000091513	TF	3	133464800	133497850	133464800
ENSG00000144867	SRPRB	3	133502877	133544616	133502877
ENSG00000154917	RAB6B	3	133543083	133614680	133614680
ENSG00000221972	C3orf36	3	133646992	133648656	133648656
ENSG00000174640	SLCO2A1	3	133651540	133771028	133771028
ENSG00000163785	RYK	3	133784147	133969689	133969689
ENSG00000114019	AMOTL2	3	134074716	134094321	134094321
ENSG00000129055	ANAPC13	3	134196548	134205558	134205558
ENSG00000182923	CEP63	3	134204585	134293859	134204585
ENSG00000154928	EPHB1	3	134316643	134979309	134316643
ENSG00000174611	KY	3	134321980	134370478	134370478
ENSG00000073711	PPP2R3A	3	135684515	135866733	135684515
ENSG00000174579	MSL2	3	135867764	135916083	135916083
ENSG00000114054	PCCB	3	135969148	136056738	135969148
ENSG00000118007	STAG1	3	136055077	136471220	136471220
ENSG00000168917	SLC35G2	3	136537489	136574734	136537489
ENSG00000158092	NCK1	3	136581050	136668665	136581050
ENSG00000174564	IL20RB	3	136665072	136729927	136665072
ENSG00000168875	SOX14	3	137483579	137484396	137483579
ENSG00000066405	CLDN18	3	137717577	137752494	137717577
ENSG00000158163	DZIP1L	3	137780832	137834660	137834660
ENSG00000118017	A4GNT	3	137842560	137851229	137851229
ENSG00000138231	DBR1	3	137879854	137893791	137893791
ENSG00000114098	ARMC8	3	137906109	138017231	137906109
ENSG00000181322	NME9	3	137980279	138048728	138048728
ENSG00000158186	MRAS	3	138066539	138124375	138066539
ENSG00000158220	ESYT3	3	138153428	138200528	138153428
ENSG00000114107	CEP70	3	138213186	138313380	138313380
ENSG00000158234	FAIM	3	138327448	138352218	138327448
ENSG00000051382	PIK3CB	3	138372860	138553780	138553780
ENSG00000183770	FOXL2	3	138663066	138665982	138665982
ENSG00000206262	C3orf72	3	138666076	138672293	138666076
ENSG00000206260	PRR23A	3	138722804	138725110	138725110
ENSG00000175110	MRPS22	3	138724648	139076065	138724648
ENSG00000184814	PRR23B	3	138737873	138739768	138739768
ENSG00000233701	PRR23C	3	138760944	138763734	138763734
ENSG00000184432	COPB2	3	139074442	139108574	139108574
ENSG00000114113	RBP2	3	139171726	139199589	139199589
ENSG00000114115	RBP1	3	139236276	139258671	139258671
ENSG00000163864	NMNAT3	3	139279022	139396859	139396859
ENSG00000158258	CLSTN2	3	139654027	140296239	139654027
ENSG00000155890	TRIM42	3	140396881	140419992	140396881
ENSG00000114120	SLC25A36	3	140660672	140698775	140660672
ENSG00000175093	SPSB4	3	140770244	140867453	140770244
ENSG00000155893	ACPL2	3	140947568	141013748	140947568
ENSG00000177311	ZBTB38	3	141043055	141168634	141043055
ENSG00000155903	RASA2	3	141205889	141334184	141205889
ENSG00000114125	RNF7	3	141457046	141466402	141457046
ENSG00000114124	GRK7	3	141496990	141537332	141496990
ENSG00000069849	ATP1B3	3	141594966	141645356	141594966
ENSG00000114126	TFDP2	3	141663277	141868386	141868386
ENSG00000175066	GK5	3	141882414	141944449	141944449
ENSG00000114127	XRN1	3	142025449	142166904	142166904
ENSG00000175054	ATR	3	142168077	142297668	142297668
ENSG00000120756	PLS1	3	142315229	142432506	142315229
ENSG00000144935	TRPC1	3	142442916	142526730	142442916
ENSG00000163710	PCOLCE2	3	142534764	142608045	142608045
ENSG00000188582	PAQR9	3	142668006	142682178	142682178
ENSG00000163714	U2SURP	3	142683339	142779567	142683339
ENSG00000175040	CHST2	3	142838173	142841800	142838173
ENSG00000181804	SLC9A9	3	142984064	143567373	143567373
ENSG00000181744	C3orf58	3	143690640	143767561	143690640
ENSG00000152952	PLOD2	3	145787227	145881440	145881440
ENSG00000114698	PLSCR4	3	145910126	145968966	145968966
ENSG00000163746	PLSCR2	3	146109208	146213778	146213778
ENSG00000188313	PLSCR1	3	146232967	146262651	146262651
ENSG00000231213	PLSCR5	3	146294342	146324003	146324003
ENSG00000174963	ZIC4	3	147103833	147124647	147124647
ENSG00000152977	ZIC1	3	147111209	147228080	147111209
ENSG00000144891	AGTR1	3	148415571	148460795	148415571
ENSG00000153002	CPB1	3	148508889	148577974	148508889
ENSG00000163751	CPA3	3	148583043	148614983	148583043
ENSG00000163754	GYG1	3	148709128	148745419	148709128
ENSG00000071794	HLTF	3	148747914	148804341	148804341
ENSG00000163755	HPS3	3	148847371	148891519	148847371
ENSG00000047457	CP	3	148880197	148939842	148939842
ENSG00000163762	TM4SF18	3	149036285	149052201	149052201
ENSG00000169908	TM4SF1	3	149086809	149095652	149095652
ENSG00000169903	TM4SF4	3	149191761	149221068	149191761
ENSG00000018408	WWTR1	3	149235022	149454501	149454501
ENSG00000114744	COMMD2	3	149456257	149470286	149470286
ENSG00000206199	ANKUB1	3	149478892	149686172	149686172
ENSG00000082996	RNF13	3	149530495	149679926	149530495
ENSG00000070087	PFN2	3	149682691	149768575	149768575
ENSG00000196428	TSC22D2	3	150126122	150184218	150126122
ENSG00000120742	SERP1	3	150259781	150321015	150321015
ENSG00000144895	EIF2A	3	150264465	150302029	150264465
ENSG00000198843	SELT	3	150320662	150348222	150320662
ENSG00000163645	FAM194A	3	150377672	150421758	150421758
ENSG00000181788	SIAH2	3	150458914	150481264	150481264
ENSG00000214237	FAM188B2	3	150588832	150612089	150612089
ENSG00000163646	CLRN1	3	150643950	150690786	150690786
ENSG00000144893	MED12L	3	150803484	151154860	150803484
ENSG00000174946	GPR171	3	150915619	150920988	150920988
ENSG00000174944	P2RY14	3	150929905	150996255	150996255
ENSG00000138271	GPR87	3	151011891	151034740	151034740
ENSG00000181631	P2RY13	3	151044100	151047336	151047336
ENSG00000169313	P2RY12	3	151055168	151102600	151102600
ENSG00000152580	IGSF10	3	151143172	151176497	151176497
ENSG00000197953	AADACL2	3	151451704	151479127	151451704
ENSG00000114771	AADAC	3	151531825	151546276	151531825
ENSG00000198829	SUCNR1	3	151591431	151602405	151591431
ENSG00000152601	MBNL1	3	151961617	152183569	151961617
ENSG00000221962	TMEM14E	3	152057484	152058779	152058779
ENSG00000169860	P2RY1	3	152552736	152555841	152552736
ENSG00000181467	RAP2B	3	152880029	152886265	152880029
ENSG00000237787	C3orf79	3	153202284	153220486	153202284
ENSG00000114790	ARHGEF26	3	153838792	153975616	153838792
ENSG00000174953	DHX36	3	153990335	154042286	154042286
ENSG00000174948	GPR149	3	154055461	154147504	154147504
ENSG00000196549	MME	3	154741913	154901497	154741913
ENSG00000114805	PLCH1	3	155093369	155462856	155462856
ENSG00000174928	C3orf33	3	155480401	155524140	155524140
ENSG00000169359	SLC33A1	3	155538813	155572218	155572218
ENSG00000163655	GMPS	3	155588325	155661815	155588325
ENSG00000169282	KCNAB1	3	155755490	156256545	155755490
ENSG00000114850	SSR3	3	156257929	156272973	156272973
ENSG00000163659	TIPARP	3	156391024	156424559	156391024
ENSG00000197980	LEKR1	3	156543270	156763918	156543270
ENSG00000163660	CCNL1	3	156864297	156878549	156878549
ENSG00000197415	VEPH1	3	156977531	157251408	157251408
ENSG00000163661	PTX3	3	157154578	157161417	157154578
ENSG00000174899	C3orf55	3	157261035	157395538	157261035
ENSG00000168779	SHOX2	3	157814948	157824292	157824292
ENSG00000174891	RSRC1	3	157823644	158263519	157823644
ENSG00000178053	MLF1	3	158288952	158325041	158288952
ENSG00000168827	GFM1	3	158362067	158410364	158362067
ENSG00000079257	LXN	3	158363611	158390482	158390482
ENSG00000118849	RARRES1	3	158414681	158450485	158450485
ENSG00000118855	MFSD1	3	158449987	158547508	158449987
ENSG00000214216	IQCJ	3	158680717	158984096	158680717
ENSG00000151967	SCHIP1	3	159557650	159615149	159557650
ENSG00000168811	IL12A	3	159706537	159713806	159706537
ENSG00000180044	C3orf80	3	159943423	159945999	159943423
ENSG00000068885	IFT80	3	159974774	160117668	160117668
ENSG00000113810	SMC4	3	160117062	160152750	160117062
ENSG00000213186	TRIM59	3	160150233	160203561	160203561
ENSG00000186432	KPNA4	3	160212783	160283376	160283376
ENSG00000179674	ARL14	3	160394948	160396233	160394948
ENSG00000163590	PPM1L	3	160473390	160796695	160473390
ENSG00000169255	B3GALNT1	3	160801671	160823172	160823172
ENSG00000169251	NMD3	3	160822484	160971320	160822484
ENSG00000196542	SPTSSB	3	161062580	161090668	161090668
ENSG00000182447	OTOL1	3	161214596	161221730	161214596
ENSG00000090402	SI	3	164696686	164796283	164796283
ENSG00000121871	SLITRK3	3	164904508	164914897	164914897
ENSG00000114200	BCHE	3	165490692	165555260	165555260
ENSG00000169064	ZBBX	3	166958075	167099134	167099134
ENSG00000114204	SERPINI2	3	167159577	167196792	167196792
ENSG00000174776	WDR49	3	167196472	167371771	167371771
ENSG00000114209	PDCD10	3	167401086	167452727	167452727
ENSG00000163536	SERPINI1	3	167453031	167543356	167453031
ENSG00000173905	GOLIM4	3	167726465	167813763	167813763
ENSG00000085276	MECOM	3	168801287	169381406	169381406
ENSG00000184378	ACTRT3	3	169484709	169487683	169487683
ENSG00000085274	MYNN	3	169490619	169507504	169490619
ENSG00000171757	LRRC34	3	169511216	169530774	169530774
ENSG00000188306	LRRIQ4	3	169539710	169555563	169539710
ENSG00000114248	LRRC31	3	169556967	169587718	169587718
ENSG00000187033	SAMD7	3	169629360	169656963	169629360
ENSG00000008952	SEC62	3	169684423	169716161	169684423
ENSG00000173890	GPR160	3	169755717	169803191	169755717
ENSG00000173889	PHC3	3	169804520	169899537	169899537
ENSG00000163558	PRKCI	3	169940153	170023769	169940153
ENSG00000136603	SKIL	3	170075466	170114623	170075466
ENSG00000013297	CLDN11	3	170136653	170578169	170136653
ENSG00000013293	SLC7A14	3	170177372	170303863	170303863
ENSG00000163584	RPL22L1	3	170582664	170588272	170588272
ENSG00000163577	EIF5A2	3	170606204	170626482	170626482
ENSG00000163581	SLC2A2	3	170714137	170744539	170744539
ENSG00000154310	TNIK	3	170779128	171178197	171178197
ENSG00000075651	PLD1	3	171318195	171528740	171528740
ENSG00000183657	PP13439	3	171509580	171527714	171527714
ENSG00000186329	TMEM212	3	171561139	171656505	171561139
ENSG00000075420	FNDC3B	3	171757418	172119455	171757418
ENSG00000121853	GHSR	3	172162923	172166246	172166246
ENSG00000121858	TNFSF10	3	172223298	172241297	172241297
ENSG00000144959	NCEH1	3	172348039	172429008	172429008
ENSG00000114346	ECT2	3	172468472	172539264	172468472
ENSG00000144962	SPATA16	3	172607148	172859058	172859058
ENSG00000169760	NLGN1	3	173114074	174004434	173114074
ENSG00000177694	NAALADL2	3	174156363	175523428	174156363
ENSG00000177565	TBL1XR1	3	176737143	176915261	176915261
ENSG00000197584	KCNMB2	3	177990720	178562217	177990720
ENSG00000172667	ZMAT3	3	178735011	178790067	178790067
ENSG00000121879	PIK3CA	3	178865902	178957881	178865902
ENSG00000171121	KCNMB3	3	178957530	178984790	178984790
ENSG00000121864	ZNF639	3	179040779	179053323	179040779
ENSG00000171109	MFN1	3	179065480	179112719	179065480
ENSG00000114450	GNB4	3	179116990	179169378	179169378
ENSG00000136518	ACTL6A	3	179280668	179306196	179280668
ENSG00000136522	MRPL47	3	179306073	179322442	179322442
ENSG00000136521	NDUFB5	3	179322478	179345435	179322478
ENSG00000058056	USP13	3	179370543	179507189	179370543
ENSG00000114757	PEX5L	3	179512746	179754841	179754841
ENSG00000163728	TTC14	3	180319918	180335616	180319918
ENSG00000145075	CCDC39	3	180320646	180588793	180588793
ENSG00000114416	FXR1	3	180585929	180700541	180585929
ENSG00000205981	DNAJC19	3	180701497	180707562	180707562
ENSG00000181449	SOX2	3	181429714	181432221	181429714
ENSG00000058063	ATP11B	3	182511288	182639423	182511288
ENSG00000043093	DCUN1D1	3	182655862	182703741	182703741
ENSG00000078070	MCCC1	3	182733006	182833863	182833863
ENSG00000078081	LAMP3	3	182840001	182881627	182881627
ENSG00000053524	MCF2L2	3	182895831	183146566	183146566
ENSG00000176597	B3GNT5	3	182971032	183016292	182971032
ENSG00000172578	KLHL6	3	183205319	183273477	183273477
ENSG00000114796	KLHL24	3	183353356	183402265	183353356
ENSG00000163872	YEATS2	3	183415606	183530413	183415606
ENSG00000180834	MAP6D1	3	183533664	183543382	183543382
ENSG00000175193	PARL	3	183547173	183602721	183602721
ENSG00000114770	ABCC5	3	183637722	183735803	183735803
ENSG00000186090	HTR3D	3	183749332	183757157	183749332
ENSG00000178084	HTR3C	3	183770835	183778459	183770835
ENSG00000186038	HTR3E	3	183814852	183824783	183814852
ENSG00000145191	EIF2B5	3	183852826	184402546	183852826
ENSG00000161202	DVL3	3	183873176	183891398	183873176
ENSG00000161203	AP2M1	3	183892477	183901879	183892477
ENSG00000161204	ABCF3	3	183903811	183911800	183903811
ENSG00000145198	VWA5B2	3	183948217	183960117	183948217
ENSG00000214160	ALG3	3	183960089	183967336	183967336
ENSG00000145194	ECE2	3	183967438	184010819	183967438
ENSG00000163888	CAMK2N2	3	183977001	183979251	183979251
ENSG00000175166	PSMD2	3	184016497	184026842	184016497
ENSG00000114867	EIF4G1	3	184032283	184053146	184032283
ENSG00000175182	FAM131A	3	184053714	184064063	184053714
ENSG00000114859	CLCN2	3	184063973	184079439	184079439
ENSG00000163882	POLR2H	3	184079506	184086384	184079506
ENSG00000090534	THPO	3	184089723	184095932	184095932
ENSG00000090539	CHRD	3	184097861	184108524	184097861
ENSG00000182580	EPHB3	3	184279572	184300197	184279572
ENSG00000177383	MAGEF1	3	184428156	184429836	184429836
ENSG00000156931	VPS8	3	184529931	184770402	184529931
ENSG00000187068	C3orf70	3	184795838	184870802	184870802
ENSG00000113790	EHHADH	3	184908412	184999778	184999778
ENSG00000073803	MAP3K13	3	185000729	185206885	185000729
ENSG00000163900	TMEM41A	3	185194284	185216845	185216845
ENSG00000163898	LIPH	3	185224050	185270401	185270401
ENSG00000163904	SENP2	3	185300284	185351339	185300284
ENSG00000073792	IGF2BP2	3	185361527	185542844	185542844
ENSG00000163915	C3orf65	3	185430316	185447575	185430316
ENSG00000136527	TRA2B	3	185633694	185655924	185655924
ENSG00000244405	ETV5	3	185764097	185828107	185828107
ENSG00000058866	DGKG	3	185823457	186080026	186080026
ENSG00000213139	CRYGS	3	186256230	186264491	186264491
ENSG00000113838	TBCCD1	3	186263862	186288332	186288332
ENSG00000090520	DNAJB11	3	186285192	186315061	186285192
ENSG00000145192	AHSG	3	186330712	186339107	186330712
ENSG00000090512	FETUB	3	186353758	186370930	186353758
ENSG00000113905	HRG	3	186378005	186396029	186378005
ENSG00000113889	KNG1	3	186435065	186461743	186435065
ENSG00000156976	EIF4A2	3	186500994	186507689	186500994
ENSG00000163918	RFC4	3	186507669	186524847	186524847
ENSG00000181092	ADIPOQ	3	186560463	186576252	186560463
ENSG00000073849	ST6GAL1	3	186648274	186796341	186648274
ENSG00000163923	RPL39L	3	186838736	186898696	186898696
ENSG00000175077	RTP1	3	186915274	186919253	186915274
ENSG00000127241	MASP1	3	186935942	187009810	187009810
ENSG00000136514	RTP4	3	187086120	187089864	187086120
ENSG00000157005	SST	3	187386694	187388187	187388187
ENSG00000198471	RTP2	3	187416047	187420345	187420345
ENSG00000113916	BCL6	3	187439165	187463515	187463515
ENSG00000145012	LPP	3	187871072	188608460	187871072
ENSG00000188001	TPRG1	3	188665003	189043093	188665003
ENSG00000073282	TP63	3	189349205	189615068	189349205
ENSG00000090530	LEPREL1	3	189674517	189840226	189840226
ENSG00000163347	CLDN1	3	190023490	190040264	190040264
ENSG00000113946	CLDN16	3	190040330	190129932	190040330
ENSG00000198398	TMEM207	3	190146444	190167665	190167665
ENSG00000196083	IL1RAP	3	190231840	190375843	190231840
ENSG00000205835	GMNC	3	190570666	190610218	190610218
ENSG00000188729	OSTN	3	190917030	190983404	190917030
ENSG00000188958	UTS2B	3	190984957	191048325	191048325
ENSG00000152492	CCDC50	3	191046866	191116459	191046866
ENSG00000253548	PYDC2	3	191178952	191179245	191178952
ENSG00000114279	FGF12	3	191857184	192485553	192485553
ENSG00000180611	MB21D2	3	192514604	192635950	192635950
ENSG00000127252	HRASLS	3	192958914	192995527	192958914
ENSG00000187527	ATP13A5	3	192992579	193096632	193096632
ENSG00000127249	ATP13A4	3	193119866	193310900	193310900
ENSG00000198836	OPA1	3	193310933	193415612	193310933
ENSG00000114315	HES1	3	193853934	193856521	193853934
ENSG00000178772	CPN2	3	194060494	194072057	194072057
ENSG00000172061	LRRC15	3	194075976	194090472	194090472
ENSG00000178732	GP5	3	194115550	194119995	194119995
ENSG00000133657	ATP13A3	3	194123401	194219093	194219093
ENSG00000145014	TMEM44	3	194308402	194354418	194354418
ENSG00000041802	LSG1	3	194361517	194393206	194393206
ENSG00000185112	FAM43A	3	194406622	194409762	194406622
ENSG00000173950	XXYLT1	3	194789008	194991896	194991896
ENSG00000114331	ACAP2	3	194995465	195163807	195163807
ENSG00000184203	PPP1R2	3	195241221	195270209	195270209
ENSG00000189058	APOD	3	195295573	195311076	195311076
ENSG00000176945	MUC20	3	195447753	195467994	195447753
ENSG00000145113	MUC4	3	195473636	195539148	195539148
ENSG00000061938	TNK2	3	195590235	195638816	195638816
ENSG00000072274	TFRC	3	195754054	195809060	195809060
ENSG00000163958	ZDHHC19	3	195924320	195938308	195938308
ENSG00000163959	SLC51A	3	195938358	195970049	195938358
ENSG00000161217	PCYT1A	3	195941093	196014828	196014828
ENSG00000213123	TCTEX1D2	3	196018090	196045170	196045170
ENSG00000273331	TM4SF19	3	196042953	196065244	196065244
ENSG00000145107	TM4SF19	3	196046213	196065374	196065374
ENSG00000163960	UBXN7	3	196074533	196159345	196159345
ENSG00000163961	RNF168	3	196195654	196230639	196230639
ENSG00000214097	SMCO1	3	196233748	196242237	196242237
ENSG00000185798	WDR53	3	196281056	196295545	196295545
ENSG00000174013	FBXO45	3	196295482	196315930	196295482
ENSG00000174004	NRROS	3	196366557	196388875	196366557
ENSG00000163964	PIGX	3	196366646	196462878	196366646
ENSG00000174007	CEP19	3	196433148	196439164	196439164
ENSG00000180370	PAK2	3	196466728	196559518	196466728
ENSG00000119231	SENP5	3	196594727	196661585	196594727
ENSG00000114503	NCBP2	3	196662273	196669468	196669468
ENSG00000119227	PIGZ	3	196673214	196695931	196695931
ENSG00000163975	MFI2	3	196715492	196756687	196756687
ENSG00000075711	DLG1	3	196769431	197026171	197026171
ENSG00000161267	BDH1	3	197236654	197300194	197300194
ENSG00000145016	KIAA0226	3	197398264	197476598	197476598
ENSG00000122068	FYTTD1	3	197464050	197514467	197464050
ENSG00000186001	LRCH3	3	197518097	197615307	197518097
ENSG00000114473	IQCG	3	197615946	197687013	197687013
ENSG00000182899	RPL35A	3	197676858	197683481	197676858
ENSG00000185621	LMLN	3	197687071	197770591	197687071
ENSG00000197701	ZNF595	4	53179	88099	53179
ENSG00000186777	ZNF732	4	264464	299110	299110
ENSG00000131127	ZNF141	4	331603	378653	331603
ENSG00000182903	ZNF721	4	419604	492945	492945
ENSG00000174227	PIGG	4	492989	533985	492989
ENSG00000133256	PDE6B	4	619373	664571	619373
ENSG00000169020	ATP5I	4	666225	668127	668127
ENSG00000215375	MYL5	4	667369	675822	667369
ENSG00000169026	MFSD7	4	675618	683230	683230
ENSG00000185619	PCGF3	4	699537	764428	699537
ENSG00000168993	CPLX1	4	778745	819986	819986
ENSG00000178950	GAK	4	843064	926161	926161
ENSG00000127419	TMEM175	4	926175	952444	926175
ENSG00000145214	DGKQ	4	952675	980683	980683
ENSG00000145217	SLC26A1	4	972861	987228	987228
ENSG00000127415	IDUA	4	980785	998316	980785
ENSG00000127418	FGFRL1	4	1003724	1020685	1003724
ENSG00000178222	RNF212	4	1050038	1107350	1107350
ENSG00000159674	SPON2	4	1160720	1202750	1202750
ENSG00000159692	CTBP1	4	1205236	1243741	1243741
ENSG00000090316	MAEA	4	1283639	1333935	1283639
ENSG00000163945	UVSSA	4	1341054	1381837	1341054
ENSG00000179979	CRIPAK	4	1385340	1389780	1385340
ENSG00000235608	NKX1-1	4	1396720	1400119	1400119
ENSG00000174137	FAM53A	4	1619642	1686029	1686029
ENSG00000163950	SLBP	4	1694527	1714282	1714282
ENSG00000168936	TMEM129	4	1717679	1723085	1723085
ENSG00000013810	TACC3	4	1723227	1746898	1723227
ENSG00000068078	FGFR3	4	1795034	1810599	1795034
ENSG00000168924	LETM1	4	1813206	1857974	1857974
ENSG00000109685	WHSC1	4	1873151	1983934	1873151
ENSG00000185049	NELFA	4	1984441	2043630	2043630
ENSG00000243449	C4orf48	4	2043689	2045697	2043689
ENSG00000185818	NAT8L	4	2061239	2070816	2061239
ENSG00000130997	POLN	4	2073645	2243848	2243848
ENSG00000214367	HAUS3	4	2229191	2243891	2243891
ENSG00000123933	MXD4	4	2249159	2264021	2264021
ENSG00000159733	ZFYVE28	4	2271309	2420390	2420390
ENSG00000063978	RNF4	4	2463947	2627047	2463947
ENSG00000125386	FAM193A	4	2626988	2734292	2626988
ENSG00000168884	TNIP2	4	2743375	2758103	2758103
ENSG00000087266	SH3BP2	4	2794750	2842825	2794750
ENSG00000087274	ADD1	4	2845584	2931803	2845584
ENSG00000109736	MFSD10	4	2932288	2936586	2936586
ENSG00000087269	NOP14	4	2939660	2965112	2965112
ENSG00000125388	GRK4	4	2965335	3042474	2965335
ENSG00000197386	HTT	4	3076408	3245676	3076408
ENSG00000188981	MSANTD1	4	3246096	3273465	3246096
ENSG00000159788	RGS12	4	3294755	3441640	3294755
ENSG00000109758	HGFAC	4	3443614	3451211	3443614
ENSG00000175920	DOK7	4	3465033	3503200	3465033
ENSG00000163956	LRPAP1	4	3508103	3534286	3534286
ENSG00000184160	ADRA2C	4	3768075	3770251	3768075
ENSG00000163982	OTOP1	4	4190530	4228616	4228616
ENSG00000132406	TMEM128	4	4237269	4249950	4249950
ENSG00000145220	LYAR	4	4269428	4291896	4291896
ENSG00000168826	ZBTB49	4	4291924	4323513	4291924
ENSG00000168824	NSG1	4	4349867	4420785	4349867
ENSG00000168818	STX18	4	4417469	4544073	4544073
ENSG00000163132	MSX1	4	4861393	4865663	4861393
ENSG00000170891	CYTL1	4	5016313	5021199	5021199
ENSG00000152953	STK32B	4	5053169	5502725	5053169
ENSG00000082929	C4orf6	4	5526296	5529528	5526296
ENSG00000173040	EVC2	4	5544499	5711275	5711275
ENSG00000072840	EVC	4	5712924	5830772	5712924
ENSG00000072832	CRMP1	4	5749811	5894785	5894785
ENSG00000181215	C4orf50	4	5958845	5991545	5991545
ENSG00000152969	JAKMIP1	4	6027926	6202318	6202318
ENSG00000109501	WFS1	4	6271576	6304992	6271576
ENSG00000074211	PPP2R2C	4	6322305	6565327	6565327
ENSG00000013288	MAN2B2	4	6576902	6625089	6576902
ENSG00000179010	MRFAP1	4	6641818	6644472	6641818
ENSG00000163993	S100P	4	6694796	6698897	6694796
ENSG00000178988	MRFAP1L1	4	6709428	6711607	6711607
ENSG00000186222	BLOC1S4	4	6717842	6719387	6717842
ENSG00000170871	KIAA0232	4	6783102	6885897	6783102
ENSG00000132405	TBC1D14	4	6910969	7034845	6910969
ENSG00000173013	CCDC96	4	7042579	7044728	7044728
ENSG00000173011	TADA2B	4	7043626	7059679	7043626
ENSG00000109519	GRPEL1	4	7060633	7069924	7069924
ENSG00000184985	SORCS2	4	7194265	7744554	7194265
ENSG00000178597	PSAPL1	4	7432022	7436700	7436700
ENSG00000196526	AFAP1	4	7760441	7941653	7941653
ENSG00000163995	ABLIM2	4	7967039	8160559	8160559
ENSG00000125089	SH3TC1	4	8183799	8243530	8183799
ENSG00000170801	HTRA3	4	8271492	8308838	8271492
ENSG00000087008	ACOX3	4	8368009	8442450	8442450
ENSG00000155275	TRMT44	4	8437867	8495258	8437867
ENSG00000155269	GPR78	4	8560452	8621486	8560452
ENSG00000109625	CPZ	4	8594387	8621488	8594387
ENSG00000215612	HMX1	4	8847802	8873543	8873543
ENSG00000229924	FAM90A26	4	9172135	9178453	9172135
ENSG00000231396	USP17L10	4	9212383	9213975	9212383
ENSG00000232399	USP17L13	4	9212383	9228214	9212383
ENSG00000233136	USP17L11	4	9217131	9218723	9217131
ENSG00000227551	USP17L12	4	9221878	9223470	9221878
ENSG00000223569	USP17L15	4	9236111	9237700	9236111
ENSG00000249104	USP17L17	4	9245605	9247197	9245605
ENSG00000250844	USP17L18	4	9250356	9251948	9250356
ENSG00000248920	USP17L19	4	9255104	9256696	9255104
ENSG00000250745	USP17L20	4	9259850	9261442	9259850
ENSG00000249811	USP17L21	4	9264598	9266190	9264598
ENSG00000248933	USP17L22	4	9269345	9270937	9269345
ENSG00000250913	USP17L23	4	9274090	9274640	9274090
ENSG00000232264	USP17L24	4	9326891	9328483	9326891
ENSG00000230430	USP17L25	4	9331637	9333229	9331637
ENSG00000229579	USP17L26	4	9336384	9337976	9336384
ENSG00000227140	USP17L5	4	9341129	9342721	9341129
ENSG00000235780	USP17L27	4	9345874	9347466	9345874
ENSG00000231051	USP17L28	4	9350619	9352211	9350619
ENSG00000231637	USP17L29	4	9355364	9356956	9355364
ENSG00000228856	USP17L30	4	9364855	9366447	9364855
ENSG00000186146	DEFB131	4	9446260	9452240	9446260
ENSG00000109667	SLC2A9	4	9772777	10056560	10056560
ENSG00000169676	DRD5	4	9783258	9785632	9783258
ENSG00000071127	WDR1	4	10075963	10118573	10118573
ENSG00000178163	ZNF518B	4	10441498	10459034	10459034
ENSG00000109684	CLNK	4	10488019	10686489	10686489
ENSG00000002587	HS3ST1	4	11394774	11431389	11431389
ENSG00000157869	RAB28	4	13362978	13485989	13485989
ENSG00000109705	NKX3-2	4	13542454	13546674	13546674
ENSG00000038219	BOD1L1	4	13570362	13629347	13629347
ENSG00000137449	CPEB2	4	15004298	15071777	15004298
ENSG00000163145	C1QTNF7	4	15341442	15447790	15341442
ENSG00000048342	CC2D2A	4	15471489	15603180	15471489
ENSG00000118564	FBXL5	4	15606162	15683302	15683302
ENSG00000237765	FAM200B	4	15683285	15707188	15683285
ENSG00000109743	BST1	4	15704573	15739936	15704573
ENSG00000004468	CD38	4	15779898	15854853	15779898
ENSG00000137440	FGFBP1	4	15937192	15940363	15940363
